date,day,incident,min_delay
2024-08-10,Saturday,Cleaning - Unsanitary,30
2024-08-10,Saturday,Mechanical,10
2024-08-10,Saturday,Operations - Operator,25
2024-08-10,Saturday,General Delay,0
2024-08-10,Saturday,Mechanical,0
2024-08-10,Saturday,Cleaning - Unsanitary,10
2024-08-10,Saturday,Mechanical,0
2024-08-10,Saturday,Mechanical,45
2024-08-10,Saturday,Operations - Operator,5
2024-08-10,Saturday,Cleaning - Unsanitary,15
2024-08-10,Saturday,Emergency Services,0
2024-08-10,Saturday,Emergency Services,20
2024-08-10,Saturday,Operations - Operator,5
2024-08-11,Sunday,Emergency Services,5
2024-08-11,Sunday,General Delay,0
2024-08-11,Sunday,Security,5
2024-08-11,Sunday,Emergency Services,0
2024-08-11,Sunday,Utilized Off Route,0
2024-08-11,Sunday,Emergency Services,0
2024-08-11,Sunday,Mechanical,8
2024-08-11,Sunday,Security,0
2024-08-11,Sunday,Security,0
2024-08-11,Sunday,Emergency Services,3
2024-08-11,Sunday,Mechanical,10
2024-08-11,Sunday,General Delay,0
2024-08-11,Sunday,Vision,3
2024-08-11,Sunday,Security,0
2024-08-11,Sunday,Vision,20
2024-08-11,Sunday,Operations - Operator,15
2024-08-11,Sunday,Mechanical,9
2024-08-11,Sunday,Mechanical,24
2024-08-11,Sunday,Mechanical,30
2024-08-11,Sunday,Mechanical,30
2024-08-11,Sunday,Cleaning - Unsanitary,9
2024-08-11,Sunday,Mechanical,20
2024-08-11,Sunday,Diversion,104
2024-08-11,Sunday,Emergency Services,8
2024-08-11,Sunday,Mechanical,30
2024-08-11,Sunday,Mechanical,15
2024-08-11,Sunday,Operations - Operator,15
2024-08-11,Sunday,Investigation,0
2024-08-11,Sunday,Mechanical,11
2024-08-11,Sunday,Operations - Operator,10
2024-08-11,Sunday,Mechanical,11
2024-08-11,Sunday,General Delay,0
2024-08-11,Sunday,Mechanical,16
2024-08-11,Sunday,Vision,8
2024-08-11,Sunday,Collision - TTC,0
2024-08-11,Sunday,Mechanical,22
2024-08-11,Sunday,Security,20
2024-08-11,Sunday,Cleaning - Unsanitary,10
2024-08-11,Sunday,Operations - Operator,8
2024-08-11,Sunday,Mechanical,8
2024-08-11,Sunday,Mechanical,10
2024-08-11,Sunday,Operations - Operator,22
2024-08-11,Sunday,Operations - Operator,22
2024-08-11,Sunday,Security,10
2024-08-11,Sunday,Mechanical,10
2024-08-11,Sunday,Diversion,0
2024-08-11,Sunday,Mechanical,15
2024-08-11,Sunday,Operations - Operator,15
2024-08-11,Sunday,Mechanical,20
2024-08-11,Sunday,Collision - TTC,0
2024-08-11,Sunday,General Delay,18
2024-08-11,Sunday,Mechanical,8
2024-08-11,Sunday,Emergency Services,9
2024-08-11,Sunday,Collision - TTC,8
2024-08-11,Sunday,Diversion,85
2024-08-11,Sunday,Mechanical,20
2024-08-11,Sunday,Diversion,102
2024-08-11,Sunday,Mechanical,8
2024-08-11,Sunday,Diversion,22
2024-08-11,Sunday,Mechanical,8
2024-08-11,Sunday,Vision,10
2024-08-11,Sunday,Operations - Operator,20
2024-08-11,Sunday,Collision - TTC,16
2024-08-11,Sunday,Cleaning - Unsanitary,17
2024-08-11,Sunday,Security,5
2024-08-11,Sunday,Mechanical,0
2024-08-11,Sunday,Mechanical,21
2024-08-11,Sunday,Mechanical,12
2024-08-11,Sunday,Operations - Operator,12
2024-08-11,Sunday,Security,15
2024-08-11,Sunday,Mechanical,20
2024-08-11,Sunday,Vision,10
2024-08-11,Sunday,Operations - Operator,5
2024-08-11,Sunday,Mechanical,11
2024-08-11,Sunday,Diversion,57
2024-08-11,Sunday,Diversion,39
2024-08-11,Sunday,Diversion,36
2024-08-11,Sunday,Mechanical,22
2024-08-11,Sunday,Emergency Services,12
2024-08-11,Sunday,Emergency Services,9
2024-08-11,Sunday,General Delay,0
2024-08-11,Sunday,Mechanical,30
2024-08-11,Sunday,Mechanical,22
2024-08-11,Sunday,Mechanical,30
2024-08-11,Sunday,Operations - Operator,15
2024-08-11,Sunday,General Delay,0
2024-08-11,Sunday,Operations - Operator,10
2024-08-11,Sunday,General Delay,10
2024-08-11,Sunday,Collision - TTC,30
2024-08-11,Sunday,Mechanical,7
2024-08-11,Sunday,Vision,15
2024-08-11,Sunday,Cleaning - Unsanitary,20
2024-08-11,Sunday,Cleaning - Unsanitary,14
2024-08-11,Sunday,Vision,10
2024-08-11,Sunday,Collision - TTC,5
2024-08-11,Sunday,Diversion,51
2024-08-11,Sunday,Cleaning - Unsanitary,10
2024-08-11,Sunday,Diversion,26
2024-08-11,Sunday,Operations - Operator,18
2024-08-11,Sunday,Mechanical,24
2024-08-11,Sunday,Diversion,48
2024-08-11,Sunday,Emergency Services,20
2024-08-11,Sunday,General Delay,0
2024-08-11,Sunday,Mechanical,8
2024-08-11,Sunday,Mechanical,10
2024-08-11,Sunday,Security,9
2024-08-11,Sunday,Security,22
2024-08-11,Sunday,General Delay,30
2024-08-11,Sunday,Security,11
2024-08-11,Sunday,Mechanical,10
2024-08-11,Sunday,Security,7
2024-08-11,Sunday,Security,17
2024-08-11,Sunday,Emergency Services,13
2024-08-11,Sunday,Diversion,42
2024-08-11,Sunday,Diversion,20
2024-08-11,Sunday,Vision,20
2024-08-11,Sunday,Mechanical,10
2024-08-11,Sunday,Security,0
2024-08-11,Sunday,Mechanical,30
2024-08-11,Sunday,Cleaning - Unsanitary,12
2024-08-11,Sunday,Security,0
2024-08-11,Sunday,Emergency Services,15
2024-08-11,Sunday,Mechanical,16
2024-08-11,Sunday,General Delay,15
2024-08-11,Sunday,Collision - TTC,30
2024-08-11,Sunday,Security,0
2024-08-12,Monday,Emergency Services,30
2024-08-12,Monday,Operations - Operator,30
2024-08-12,Monday,Mechanical,20
2024-08-12,Monday,Emergency Services,10
2024-08-12,Monday,Emergency Services,0
2024-08-12,Monday,Mechanical,18
2024-08-12,Monday,Operations - Operator,24
2024-08-12,Monday,Security,0
2024-08-12,Monday,Mechanical,27
2024-08-12,Monday,Emergency Services,15
2024-08-12,Monday,Security,0
2024-08-12,Monday,Security,0
2024-08-12,Monday,Diversion,215
2024-08-12,Monday,Diversion,215
2024-08-12,Monday,Security,0
2024-08-12,Monday,Vision,8
2024-08-12,Monday,Operations - Operator,10
2024-08-12,Monday,Emergency Services,24
2024-08-12,Monday,Cleaning - Unsanitary,7
2024-08-12,Monday,Mechanical,22
2024-08-12,Monday,Operations - Operator,13
2024-08-12,Monday,Diversion,40
2024-08-12,Monday,Security,12
2024-08-12,Monday,Operations - Operator,17
2024-08-12,Monday,Operations - Operator,6
2024-08-12,Monday,Operations - Operator,6
2024-08-12,Monday,Security,30
2024-08-12,Monday,Mechanical,13
2024-08-12,Monday,Operations - Operator,0
2024-08-12,Monday,Operations - Operator,8
2024-08-12,Monday,Operations - Operator,16
2024-08-12,Monday,Mechanical,17
2024-08-12,Monday,Mechanical,7
2024-08-12,Monday,Mechanical,13
2024-08-12,Monday,Cleaning - Unsanitary,6
2024-08-12,Monday,General Delay,0
2024-08-12,Monday,Operations - Operator,8
2024-08-12,Monday,Operations - Operator,10
2024-08-12,Monday,Security,11
2024-08-12,Monday,Operations - Operator,15
2024-08-12,Monday,Operations - Operator,10
2024-08-12,Monday,Operations - Operator,17
2024-08-12,Monday,Collision - TTC,12
2024-08-12,Monday,Operations - Operator,16
2024-08-12,Monday,Collision - TTC,8
2024-08-12,Monday,Diversion,40
2024-08-12,Monday,Mechanical,7
2024-08-12,Monday,Collision - TTC,10
2024-08-12,Monday,Diversion,40
2024-08-12,Monday,Cleaning - Unsanitary,5
2024-08-12,Monday,Mechanical,13
2024-08-12,Monday,Operations - Operator,16
2024-08-12,Monday,Mechanical,16
2024-08-12,Monday,Operations - Operator,9
2024-08-12,Monday,Mechanical,9
2024-08-12,Monday,Mechanical,0
2024-08-12,Monday,Vision,12
2024-08-12,Monday,Vision,20
2024-08-12,Monday,Collision - TTC,0
2024-08-12,Monday,Mechanical,11
2024-08-12,Monday,Mechanical,12
2024-08-12,Monday,Operations - Operator,10
2024-08-12,Monday,Mechanical,8
2024-08-12,Monday,Operations - Operator,10
2024-08-12,Monday,Mechanical,9
2024-08-12,Monday,Operations - Operator,9
2024-08-12,Monday,Collision - TTC,10
2024-08-12,Monday,Emergency Services,0
2024-08-12,Monday,Mechanical,8
2024-08-12,Monday,Operations - Operator,30
2024-08-12,Monday,Mechanical,12
2024-08-12,Monday,Security,15
2024-08-12,Monday,Mechanical,15
2024-08-12,Monday,Mechanical,16
2024-08-12,Monday,Utilized Off Route,9
2024-08-12,Monday,Mechanical,10
2024-08-12,Monday,Operations - Operator,1
2024-08-12,Monday,Mechanical,15
2024-08-12,Monday,Operations - Operator,10
2024-08-12,Monday,Cleaning - Unsanitary,9
2024-08-12,Monday,Mechanical,8
2024-08-12,Monday,Mechanical,18
2024-08-12,Monday,Operations - Operator,12
2024-08-12,Monday,Operations - Operator,24
2024-08-12,Monday,Mechanical,8
2024-08-12,Monday,Mechanical,11
2024-08-12,Monday,Mechanical,15
2024-08-12,Monday,Mechanical,20
2024-08-12,Monday,Diversion,36
2024-08-12,Monday,Diversion,24
2024-08-12,Monday,Diversion,36
2024-08-12,Monday,Mechanical,16
2024-08-12,Monday,Security,19
2024-08-12,Monday,Operations - Operator,9
2024-08-12,Monday,Vision,8
2024-08-12,Monday,General Delay,10
2024-08-12,Monday,Diversion,60
2024-08-12,Monday,Emergency Services,6
2024-08-12,Monday,Cleaning - Unsanitary,9
2024-08-12,Monday,Emergency Services,10
2024-08-12,Monday,Operations - Operator,25
2024-08-12,Monday,Collision - TTC,10
2024-08-12,Monday,Operations - Operator,14
2024-08-12,Monday,Collision - TTC,20
2024-08-12,Monday,Mechanical,13
2024-08-12,Monday,Security,0
2024-08-12,Monday,Vision,21
2024-08-12,Monday,Mechanical,16
2024-08-12,Monday,Mechanical,12
2024-08-12,Monday,Mechanical,8
2024-08-12,Monday,Mechanical,12
2024-08-12,Monday,Collision - TTC,20
2024-08-12,Monday,Mechanical,4
2024-08-12,Monday,General Delay,0
2024-08-12,Monday,General Delay,0
2024-08-12,Monday,Vision,10
2024-08-12,Monday,Operations - Operator,10
2024-08-12,Monday,Operations - Operator,0
2024-08-12,Monday,Operations - Operator,8
2024-08-12,Monday,General Delay,121
2024-08-12,Monday,Diversion,121
2024-08-12,Monday,Operations - Operator,30
2024-08-12,Monday,Diversion,8
2024-08-12,Monday,Vision,6
2024-08-12,Monday,Operations - Operator,8
2024-08-12,Monday,Mechanical,8
2024-08-12,Monday,Operations - Operator,30
2024-08-12,Monday,Cleaning - Unsanitary,5
2024-08-12,Monday,Mechanical,10
2024-08-12,Monday,Cleaning - Unsanitary,6
2024-08-12,Monday,Mechanical,22
2024-08-12,Monday,Operations - Operator,6
2024-08-12,Monday,Diversion,16
2024-08-12,Monday,Emergency Services,18
2024-08-12,Monday,Cleaning - Unsanitary,9
2024-08-12,Monday,Vision,8
2024-08-12,Monday,Operations - Operator,16
2024-08-12,Monday,Operations - Operator,5
2024-08-12,Monday,Diversion,32
2024-08-12,Monday,Diversion,31
2024-08-12,Monday,Vision,13
2024-08-12,Monday,Collision - TTC,12
2024-08-12,Monday,Cleaning - Unsanitary,12
2024-08-12,Monday,Security,18
2024-08-12,Monday,Collision - TTC,9
2024-08-12,Monday,Mechanical,15
2024-08-12,Monday,Diversion,60
2024-08-12,Monday,Vision,6
2024-08-12,Monday,Operations - Operator,8
2024-08-12,Monday,Operations - Operator,12
2024-08-12,Monday,Diversion,45
2024-08-12,Monday,Diversion,61
2024-08-12,Monday,Diversion,45
2024-08-12,Monday,Diversion,45
2024-08-12,Monday,Cleaning - Unsanitary,15
2024-08-12,Monday,Diversion,75
2024-08-12,Monday,Diversion,50
2024-08-12,Monday,Diversion,10
2024-08-12,Monday,Diversion,10
2024-08-12,Monday,Security,11
2024-08-12,Monday,Road Blocked - NON-TTC Collision,22
2024-08-12,Monday,Mechanical,0
2024-08-12,Monday,Diversion,0
2024-08-12,Monday,Diversion,25
2024-08-12,Monday,Operations - Operator,7
2024-08-12,Monday,Road Blocked - NON-TTC Collision,10
2024-08-12,Monday,Diversion,60
2024-08-12,Monday,Security,8
2024-08-12,Monday,Cleaning - Unsanitary,10
2024-08-12,Monday,Security,10
2024-08-12,Monday,Security,0
2024-08-12,Monday,Emergency Services,10
2024-08-12,Monday,Security,20
2024-08-12,Monday,Collision - TTC,20
2024-08-12,Monday,Cleaning - Unsanitary,25
2024-08-12,Monday,Diversion,25
2024-08-12,Monday,Security,10
2024-08-12,Monday,Diversion,19
2024-08-12,Monday,Cleaning - Unsanitary,10
2024-08-12,Monday,Mechanical,10
2024-08-12,Monday,Emergency Services,20
2024-08-12,Monday,Security,0
2024-08-12,Monday,Diversion,16
2024-08-12,Monday,Cleaning - Unsanitary,16
2024-08-12,Monday,Diversion,26
2024-08-12,Monday,Emergency Services,0
2024-08-12,Monday,Diversion,20
2024-08-13,Tuesday,Operations - Operator,30
2024-08-13,Tuesday,Cleaning - Unsanitary,20
2024-08-13,Tuesday,Security,0
2024-08-13,Tuesday,Vision,6
2024-08-13,Tuesday,Security,0
2024-08-13,Tuesday,Emergency Services,0
2024-08-13,Tuesday,Cleaning - Unsanitary,17
2024-08-13,Tuesday,Operations - Operator,30
2024-08-13,Tuesday,Security,0
2024-08-13,Tuesday,Operations - Operator,7
2024-08-13,Tuesday,Operations - Operator,7
2024-08-13,Tuesday,Operations - Operator,24
2024-08-13,Tuesday,Vision,0
2024-08-13,Tuesday,Operations - Operator,22
2024-08-13,Tuesday,Mechanical,10
2024-08-13,Tuesday,Mechanical,15
2024-08-13,Tuesday,Cleaning - Unsanitary,10
2024-08-13,Tuesday,Operations - Operator,30
2024-08-13,Tuesday,Operations - Operator,18
2024-08-13,Tuesday,Security,0
2024-08-13,Tuesday,Operations - Operator,8
2024-08-13,Tuesday,Operations - Operator,12
2024-08-13,Tuesday,Collision - TTC,0
2024-08-13,Tuesday,Vision,8
2024-08-13,Tuesday,Mechanical,6
2024-08-13,Tuesday,Mechanical,6
2024-08-13,Tuesday,Mechanical,20
2024-08-13,Tuesday,Mechanical,9
2024-08-13,Tuesday,Mechanical,9
2024-08-13,Tuesday,Mechanical,16
2024-08-13,Tuesday,Operations - Operator,15
2024-08-13,Tuesday,Mechanical,16
2024-08-13,Tuesday,Security,10
2024-08-13,Tuesday,General Delay,0
2024-08-13,Tuesday,Emergency Services,15
2024-08-13,Tuesday,Operations - Operator,20
2024-08-13,Tuesday,Operations - Operator,12
2024-08-13,Tuesday,Diversion,49
2024-08-13,Tuesday,Operations - Operator,12
2024-08-13,Tuesday,Mechanical,19
2024-08-13,Tuesday,Operations - Operator,7
2024-08-13,Tuesday,Mechanical,24
2024-08-13,Tuesday,Cleaning - Unsanitary,10
2024-08-13,Tuesday,Emergency Services,18
2024-08-13,Tuesday,Operations - Operator,11
2024-08-13,Tuesday,Operations - Operator,6
2024-08-13,Tuesday,Diversion,98
2024-08-13,Tuesday,Mechanical,9
2024-08-13,Tuesday,Emergency Services,8
2024-08-13,Tuesday,Mechanical,10
2024-08-13,Tuesday,Vision,19
2024-08-13,Tuesday,Mechanical,20
2024-08-13,Tuesday,Mechanical,12
2024-08-13,Tuesday,Operations - Operator,23
2024-08-13,Tuesday,Mechanical,9
2024-08-13,Tuesday,Emergency Services,10
2024-08-13,Tuesday,Mechanical,16
2024-08-13,Tuesday,Collision - TTC,10
2024-08-13,Tuesday,Mechanical,10
2024-08-13,Tuesday,Mechanical,9
2024-08-13,Tuesday,Mechanical,13
2024-08-13,Tuesday,Cleaning - Unsanitary,18
2024-08-13,Tuesday,Investigation,10
2024-08-13,Tuesday,Investigation,12
2024-08-13,Tuesday,Diversion,0
2024-08-13,Tuesday,Emergency Services,20
2024-08-13,Tuesday,General Delay,0
2024-08-13,Tuesday,General Delay,0
2024-08-13,Tuesday,Operations - Operator,25
2024-08-13,Tuesday,Mechanical,12
2024-08-13,Tuesday,Operations - Operator,20
2024-08-13,Tuesday,Security,9
2024-08-13,Tuesday,Collision - TTC,8
2024-08-13,Tuesday,Operations - Operator,25
2024-08-13,Tuesday,Investigation,10
2024-08-13,Tuesday,Mechanical,12
2024-08-13,Tuesday,Collision - TTC,12
2024-08-13,Tuesday,Emergency Services,16
2024-08-13,Tuesday,Collision - TTC,14
2024-08-13,Tuesday,Security,18
2024-08-13,Tuesday,Operations - Operator,14
2024-08-13,Tuesday,Mechanical,9
2024-08-13,Tuesday,Mechanical,3
2024-08-13,Tuesday,Emergency Services,35
2024-08-13,Tuesday,Vision,10
2024-08-13,Tuesday,Mechanical,8
2024-08-13,Tuesday,Mechanical,10
2024-08-13,Tuesday,Cleaning - Unsanitary,8
2024-08-13,Tuesday,General Delay,0
2024-08-13,Tuesday,Mechanical,12
2024-08-13,Tuesday,Emergency Services,20
2024-08-13,Tuesday,General Delay,0
2024-08-13,Tuesday,General Delay,0
2024-08-13,Tuesday,Collision - TTC,10
2024-08-13,Tuesday,Mechanical,10
2024-08-13,Tuesday,Mechanical,18
2024-08-13,Tuesday,Investigation,0
2024-08-13,Tuesday,Operations - Operator,8
2024-08-13,Tuesday,General Delay,20
2024-08-13,Tuesday,Collision - TTC,10
2024-08-13,Tuesday,Mechanical,12
2024-08-13,Tuesday,Mechanical,12
2024-08-13,Tuesday,Mechanical,8
2024-08-13,Tuesday,Security,3
2024-08-13,Tuesday,Emergency Services,8
2024-08-13,Tuesday,Collision - TTC,12
2024-08-13,Tuesday,Operations - Operator,20
2024-08-13,Tuesday,Mechanical,6
2024-08-13,Tuesday,Operations - Operator,8
2024-08-13,Tuesday,Mechanical,14
2024-08-13,Tuesday,Collision - TTC,15
2024-08-13,Tuesday,General Delay,10
2024-08-13,Tuesday,General Delay,10
2024-08-13,Tuesday,Operations - Operator,8
2024-08-13,Tuesday,Emergency Services,10
2024-08-13,Tuesday,Mechanical,8
2024-08-13,Tuesday,Mechanical,10
2024-08-13,Tuesday,Cleaning - Unsanitary,7
2024-08-13,Tuesday,Collision - TTC,13
2024-08-13,Tuesday,Security,9
2024-08-13,Tuesday,Operations - Operator,15
2024-08-13,Tuesday,Utilized Off Route,10
2024-08-13,Tuesday,Utilized Off Route,10
2024-08-13,Tuesday,Utilized Off Route,10
2024-08-13,Tuesday,Operations - Operator,30
2024-08-13,Tuesday,Operations - Operator,20
2024-08-13,Tuesday,Mechanical,10
2024-08-13,Tuesday,Mechanical,10
2024-08-13,Tuesday,Utilized Off Route,20
2024-08-13,Tuesday,Utilized Off Route,20
2024-08-13,Tuesday,Utilized Off Route,15
2024-08-13,Tuesday,Utilized Off Route,10
2024-08-13,Tuesday,Diversion,110
2024-08-13,Tuesday,Diversion,28
2024-08-13,Tuesday,Mechanical,5
2024-08-13,Tuesday,Diversion,10
2024-08-13,Tuesday,Diversion,33
2024-08-13,Tuesday,Emergency Services,10
2024-08-13,Tuesday,Collision - TTC,0
2024-08-14,Wednesday,Operations - Operator,20
2024-08-14,Wednesday,Security,17
2024-08-14,Wednesday,Operations - Operator,17
2024-08-14,Wednesday,Cleaning - Unsanitary,17
2024-08-14,Wednesday,Security,0
2024-08-14,Wednesday,Operations - Operator,6
2024-08-14,Wednesday,Mechanical,30
2024-08-14,Wednesday,Operations - Operator,9
2024-08-14,Wednesday,Operations - Operator,30
2024-08-14,Wednesday,Operations - Operator,6
2024-08-14,Wednesday,Mechanical,10
2024-08-14,Wednesday,Mechanical,9
2024-08-14,Wednesday,Operations - Operator,13
2024-08-14,Wednesday,Security,17
2024-08-14,Wednesday,Operations - Operator,30
2024-08-14,Wednesday,Vision,8
2024-08-14,Wednesday,Mechanical,9
2024-08-14,Wednesday,Mechanical,7
2024-08-14,Wednesday,Operations - Operator,29
2024-08-14,Wednesday,Mechanical,16
2024-08-14,Wednesday,Security,0
2024-08-14,Wednesday,Operations - Operator,6
2024-08-14,Wednesday,Mechanical,11
2024-08-14,Wednesday,Security,10
2024-08-14,Wednesday,Mechanical,6
2024-08-14,Wednesday,Emergency Services,20
2024-08-14,Wednesday,Mechanical,11
2024-08-14,Wednesday,Mechanical,8
2024-08-14,Wednesday,Operations - Operator,12
2024-08-14,Wednesday,Operations - Operator,7
2024-08-14,Wednesday,Operations - Operator,14
2024-08-14,Wednesday,Operations - Operator,11
2024-08-14,Wednesday,Security,0
2024-08-14,Wednesday,Diversion,248
2024-08-14,Wednesday,Mechanical,5
2024-08-14,Wednesday,Diversion,248
2024-08-14,Wednesday,Operations - Operator,14
2024-08-14,Wednesday,Mechanical,15
2024-08-14,Wednesday,Diversion,746
2024-08-14,Wednesday,Mechanical,8
2024-08-14,Wednesday,Emergency Services,34
2024-08-14,Wednesday,Operations - Operator,16
2024-08-14,Wednesday,Operations - Operator,20
2024-08-14,Wednesday,Vision,13
2024-08-14,Wednesday,Operations - Operator,35
2024-08-14,Wednesday,Mechanical,12
2024-08-14,Wednesday,Cleaning - Unsanitary,18
2024-08-14,Wednesday,Diversion,28
2024-08-14,Wednesday,Mechanical,12
2024-08-14,Wednesday,Mechanical,10
2024-08-14,Wednesday,Diversion,28
2024-08-14,Wednesday,Collision - TTC,0
2024-08-14,Wednesday,Operations - Operator,15
2024-08-14,Wednesday,Mechanical,8
2024-08-14,Wednesday,Collision - TTC,27
2024-08-14,Wednesday,Operations - Operator,18
2024-08-14,Wednesday,Diversion,112
2024-08-14,Wednesday,Diversion,112
2024-08-14,Wednesday,Security,20
2024-08-14,Wednesday,Mechanical,16
2024-08-14,Wednesday,Emergency Services,8
2024-08-14,Wednesday,Security,10
2024-08-14,Wednesday,Mechanical,11
2024-08-14,Wednesday,Mechanical,11
2024-08-14,Wednesday,Cleaning - Unsanitary,9
2024-08-14,Wednesday,Operations - Operator,12
2024-08-14,Wednesday,Investigation,19
2024-08-14,Wednesday,Mechanical,20
2024-08-14,Wednesday,Diversion,90
2024-08-14,Wednesday,General Delay,0
2024-08-14,Wednesday,Mechanical,8
2024-08-14,Wednesday,Mechanical,11
2024-08-14,Wednesday,Mechanical,12
2024-08-14,Wednesday,Mechanical,11
2024-08-14,Wednesday,Diversion,49
2024-08-14,Wednesday,Vision,16
2024-08-14,Wednesday,Mechanical,27
2024-08-14,Wednesday,General Delay,0
2024-08-14,Wednesday,Mechanical,8
2024-08-14,Wednesday,Collision - TTC,23
2024-08-14,Wednesday,Mechanical,18
2024-08-14,Wednesday,Operations - Operator,20
2024-08-14,Wednesday,Cleaning - Unsanitary,6
2024-08-14,Wednesday,General Delay,25
2024-08-14,Wednesday,Mechanical,18
2024-08-14,Wednesday,Cleaning - Unsanitary,10
2024-08-14,Wednesday,Collision - TTC,8
2024-08-14,Wednesday,Mechanical,14
2024-08-14,Wednesday,Collision - TTC,10
